Date,Value
10/09/2023 13:00,856
10/09/2023 12:45,831
10/09/2023 12:30,890
10/09/2023 12:15,790
10/09/2023 12:00,841
10/09/2023 11:45,798
10/09/2023 11:30,730
10/09/2023 11:15,757
10/09/2023 11:00,724
09/09/2023 21:00,746
09/09/2023 20:30,726
09/09/2023 20:15,797
09/09/2023 20:00,846
09/09/2023 19:45,799
09/09/2023 19:30,717
09/09/2023 19:15,901
09/09/2023 19:00,806
09/09/2023 18:45,796
09/09/2023 18:30,788
09/09/2023 18:15,726
09/09/2023 18:00,795
09/09/2023 17:45,826
09/09/2023 17:30,1088
09/09/2023 17:15,791
09/09/2023 17:00,761
09/09/2023 16:45,785
09/09/2023 16:30,758
09/09/2023 16:15,726
09/09/2023 16:00,803
09/09/2023 15:45,760
09/09/2023 15:30,860
09/09/2023 15:15,888
09/09/2023 15:00,865
09/09/2023 14:45,791
09/09/2023 14:30,711
09/09/2023 14:15,698
09/09/2023 14:00,1105
09/09/2023 13:45,804
09/09/2023 13:30,840
09/09/2023 13:15,915
09/09/2023 13:00,1103
09/09/2023 12:45,806
09/09/2023 12:30,699
09/09/2023 12:15,862
09/09/2023 12:00,805
09/09/2023 11:45,909
09/09/2023 11:30,762
09/09/2023 11:15,747
09/09/2023 11:00,729
09/09/2023 10:45,703
09/09/2023 10:30,734
09/09/2023 10:15,785
09/09/2023 10:00,735
08/09/2023 21:15,754
08/09/2023 21:00,751
08/09/2023 20:45,907
08/09/2023 20:30,876
08/09/2023 20:15,754
08/09/2023 20:00,891
08/09/2023 19:45,1003
08/09/2023 19:30,1105
08/09/2023 19:15,902
08/09/2023 19:00,824
08/09/2023 18:45,725
08/09/2023 18:30,898
08/09/2023 18:15,751
08/09/2023 18:00,771
08/09/2023 17:45,731
08/09/2023 17:30,853
08/09/2023 17:15,808
08/09/2023 17:00,762
08/09/2023 16:45,819
08/09/2023 16:30,753
08/09/2023 16:15,750
08/09/2023 16:00,751
08/09/2023 15:30,760
08/09/2023 15:15,881
08/09/2023 15:00,1008
08/09/2023 14:45,723
08/09/2023 14:30,768
08/09/2023 14:15,885
08/09/2023 14:00,832
08/09/2023 13:45,969
08/09/2023 13:30,769
08/09/2023 13:15,847
08/09/2023 13:00,858
08/09/2023 12:45,779
08/09/2023 12:30,687
08/09/2023 12:15,736
08/09/2023 12:00,789
08/09/2023 11:45,812
08/09/2023 11:30,874
08/09/2023 11:15,753
08/09/2023 11:00,761
08/09/2023 10:45,799
08/09/2023 10:30,785
08/09/2023 10:15,704
08/09/2023 10:00,707
07/09/2023 21:00,694
07/09/2023 20:30,739
07/09/2023 20:15,805
07/09/2023 20:00,771
07/09/2023 19:45,770
07/09/2023 19:30,785
07/09/2023 19:15,833
07/09/2023 19:00,675
07/09/2023 18:45,691
07/09/2023 18:15,682
07/09/2023 18:00,780
07/09/2023 17:45,729
07/09/2023 17:30,803
07/09/2023 17:15,901
07/09/2023 17:00,848
07/09/2023 16:30,736
07/09/2023 16:15,740
07/09/2023 16:00,704
07/09/2023 15:45,702
07/09/2023 15:30,821
07/09/2023 15:15,745
07/09/2023 15:00,743
07/09/2023 14:45,731
07/09/2023 14:30,765
07/09/2023 14:15,860
07/09/2023 14:00,771
07/09/2023 13:45,751
07/09/2023 13:30,757
07/09/2023 13:15,817
07/09/2023 13:00,844
07/09/2023 12:45,757
07/09/2023 12:30,852
07/09/2023 12:15,799
07/09/2023 12:00,727
07/09/2023 11:45,671
07/09/2023 11:30,789
07/09/2023 11:15,838
07/09/2023 11:00,766
07/09/2023 10:45,809
07/09/2023 10:30,916
07/09/2023 10:15,799
07/09/2023 10:00,777
06/09/2023 20:45,813
06/09/2023 20:30,788
06/09/2023 20:00,680
06/09/2023 19:45,773
06/09/2023 19:30,709
06/09/2023 19:15,788
06/09/2023 19:00,795
06/09/2023 18:45,778
06/09/2023 18:30,693
06/09/2023 18:15,749
06/09/2023 18:00,738
06/09/2023 17:45,804
06/09/2023 17:15,734
06/09/2023 17:00,786
06/09/2023 16:45,912
06/09/2023 16:30,739
06/09/2023 16:15,869
06/09/2023 16:00,761
06/09/2023 15:30,812
06/09/2023 15:15,812
06/09/2023 15:00,749
06/09/2023 14:45,755
06/09/2023 14:30,867
06/09/2023 14:15,815
06/09/2023 14:00,789
06/09/2023 13:45,788
06/09/2023 13:30,1069
06/09/2023 13:15,879
06/09/2023 13:00,852
06/09/2023 12:45,849
06/09/2023 12:30,836
06/09/2023 12:15,793
06/09/2023 12:00,849
06/09/2023 11:45,750
06/09/2023 11:30,785
06/09/2023 11:15,791
06/09/2023 11:00,753
06/09/2023 10:45,767
06/09/2023 10:30,833
06/09/2023 10:15,755
06/09/2023 10:00,695
05/09/2023 21:00,759
05/09/2023 20:30,746
05/09/2023 20:00,755
05/09/2023 19:45,729
05/09/2023 19:15,855
05/09/2023 19:00,809
05/09/2023 18:45,830
05/09/2023 18:30,749
05/09/2023 18:00,757
05/09/2023 17:45,775
05/09/2023 17:30,806
05/09/2023 17:15,796
05/09/2023 17:00,741
05/09/2023 16:45,750
05/09/2023 16:30,747
05/09/2023 16:15,754
05/09/2023 16:00,777
05/09/2023 15:45,708
05/09/2023 15:30,885
05/09/2023 15:15,771
05/09/2023 15:00,897
05/09/2023 14:45,824
05/09/2023 14:30,751
05/09/2023 14:15,828
05/09/2023 14:00,840
05/09/2023 13:45,772
05/09/2023 13:30,746
05/09/2023 13:15,809
05/09/2023 13:00,907
05/09/2023 12:45,818
05/09/2023 12:30,700
05/09/2023 12:15,804
05/09/2023 12:00,769
05/09/2023 11:45,753
05/09/2023 11:30,763
05/09/2023 11:15,735
05/09/2023 11:00,845
05/09/2023 10:30,858
05/09/2023 10:15,746
05/09/2023 9:45,729
04/09/2023 20:45,736
04/09/2023 20:30,755
04/09/2023 20:00,765
04/09/2023 19:45,769
04/09/2023 19:15,783
04/09/2023 19:00,767
04/09/2023 18:45,927
04/09/2023 18:30,690
04/09/2023 18:15,849
04/09/2023 18:00,824
04/09/2023 17:45,765
04/09/2023 17:30,931
04/09/2023 17:15,844
04/09/2023 17:00,905
04/09/2023 16:45,802
04/09/2023 16:30,802
04/09/2023 16:15,891
04/09/2023 16:00,856
04/09/2023 15:45,982
04/09/2023 15:30,888
04/09/2023 15:15,857
04/09/2023 15:00,959
04/09/2023 14:45,1039
04/09/2023 14:30,812
04/09/2023 14:15,789
04/09/2023 14:00,789
04/09/2023 13:45,820
04/09/2023 13:30,812
04/09/2023 13:15,1043
04/09/2023 13:00,1075
04/09/2023 12:45,963
04/09/2023 12:30,1042
04/09/2023 12:15,757
04/09/2023 12:00,790
04/09/2023 11:45,751
04/09/2023 11:30,807
04/09/2023 11:15,848
04/09/2023 11:00,924
04/09/2023 10:45,729
04/09/2023 10:15,746
04/09/2023 10:00,724
04/09/2023 9:15,732
04/09/2023 9:00,731
03/09/2023 19:15,740
03/09/2023 19:00,848
03/09/2023 18:45,760
03/09/2023 18:30,735
03/09/2023 18:15,964
03/09/2023 18:00,829
03/09/2023 17:45,819
03/09/2023 17:30,737
03/09/2023 17:15,866
03/09/2023 17:00,769
03/09/2023 16:45,903
03/09/2023 16:30,841
03/09/2023 16:15,1014
03/09/2023 16:00,783
03/09/2023 15:45,880
03/09/2023 15:30,837
03/09/2023 15:15,931
03/09/2023 15:00,830
03/09/2023 14:45,907
03/09/2023 14:30,876
03/09/2023 14:15,1001
03/09/2023 14:00,776
03/09/2023 13:45,818
03/09/2023 13:30,815
03/09/2023 13:15,1011
03/09/2023 13:00,1150
03/09/2023 12:45,908
03/09/2023 12:30,893
03/09/2023 12:15,1021
03/09/2023 12:00,894
03/09/2023 11:45,797
03/09/2023 11:30,944
03/09/2023 11:15,817
03/09/2023 11:00,793
02/09/2023 21:15,729
02/09/2023 21:00,798
02/09/2023 20:30,793
02/09/2023 20:15,910
02/09/2023 20:00,762
02/09/2023 19:45,811
02/09/2023 19:30,919
02/09/2023 19:15,776
02/09/2023 19:00,795
02/09/2023 18:45,744
02/09/2023 18:30,818
02/09/2023 18:15,793
02/09/2023 18:00,784
02/09/2023 17:45,846
02/09/2023 17:30,808
02/09/2023 17:15,724
02/09/2023 17:00,698
02/09/2023 16:45,803
02/09/2023 16:30,828
02/09/2023 16:15,1100
02/09/2023 16:00,836
02/09/2023 15:45,1099
02/09/2023 15:30,741
02/09/2023 15:15,800
02/09/2023 15:00,1283
02/09/2023 14:45,945
02/09/2023 14:30,853
02/09/2023 14:15,860
02/09/2023 14:00,754
02/09/2023 13:45,1009
02/09/2023 13:30,879
02/09/2023 13:15,764
02/09/2023 13:00,1155
02/09/2023 12:45,922
02/09/2023 12:30,934
02/09/2023 12:15,745
02/09/2023 12:00,861
02/09/2023 11:45,741
02/09/2023 11:30,765
02/09/2023 11:15,761
02/09/2023 11:00,860
02/09/2023 10:45,833
02/09/2023 10:30,818
02/09/2023 10:15,768
02/09/2023 10:00,832
01/09/2023 21:15,878
01/09/2023 21:00,758
01/09/2023 20:45,751
01/09/2023 20:30,749
01/09/2023 20:15,764
01/09/2023 20:00,735
01/09/2023 19:45,800
01/09/2023 19:30,823
01/09/2023 19:15,895
01/09/2023 19:00,847
01/09/2023 18:45,786
01/09/2023 18:30,758
01/09/2023 18:15,849
01/09/2023 18:00,730
01/09/2023 17:45,753
01/09/2023 17:30,947
01/09/2023 17:15,846
01/09/2023 17:00,771
01/09/2023 16:45,806
01/09/2023 16:30,825
01/09/2023 16:15,783
01/09/2023 16:00,873
01/09/2023 15:45,851
01/09/2023 15:30,819
01/09/2023 15:15,864
01/09/2023 15:00,1022
01/09/2023 14:45,812
01/09/2023 14:30,960
01/09/2023 14:15,1016
01/09/2023 14:00,865
01/09/2023 13:45,726
01/09/2023 13:30,956
01/09/2023 13:15,786
01/09/2023 13:00,857
01/09/2023 12:45,825
01/09/2023 12:30,853
01/09/2023 12:15,744
01/09/2023 12:00,1071
01/09/2023 11:45,911
01/09/2023 11:30,890
01/09/2023 11:00,786
01/09/2023 10:45,892
01/09/2023 10:30,720
01/09/2023 10:15,731
31/08/2023 21:30,740
31/08/2023 21:15,770
31/08/2023 21:00,735
31/08/2023 20:45,729
31/08/2023 20:30,846
31/08/2023 20:00,740
31/08/2023 19:45,919
31/08/2023 19:30,785
31/08/2023 19:15,854
31/08/2023 19:00,833
31/08/2023 18:45,696
31/08/2023 18:15,762
31/08/2023 18:00,867
31/08/2023 17:45,806
31/08/2023 17:30,719
31/08/2023 17:15,780
31/08/2023 16:45,781
31/08/2023 16:30,768
31/08/2023 16:15,972
31/08/2023 16:00,763
31/08/2023 15:45,771
31/08/2023 15:30,931
31/08/2023 15:15,855
31/08/2023 15:00,877
31/08/2023 14:45,688
31/08/2023 14:30,816
31/08/2023 14:15,850
31/08/2023 14:00,903
31/08/2023 13:45,729
31/08/2023 13:30,800
31/08/2023 13:15,774
31/08/2023 12:45,920
31/08/2023 12:30,909
31/08/2023 12:15,809
31/08/2023 12:00,810
31/08/2023 11:45,867
31/08/2023 11:30,824
31/08/2023 11:15,749
31/08/2023 11:00,755
31/08/2023 10:45,775
31/08/2023 10:30,782
31/08/2023 10:15,770
30/08/2023 22:00,746
30/08/2023 21:45,745
30/08/2023 21:00,746
30/08/2023 20:45,808
30/08/2023 20:30,802
30/08/2023 20:15,735
30/08/2023 19:45,788
30/08/2023 19:30,764
30/08/2023 19:15,709
30/08/2023 19:00,840
30/08/2023 18:45,818
30/08/2023 18:30,922
30/08/2023 18:15,803
30/08/2023 18:00,789
30/08/2023 17:45,793
30/08/2023 17:30,739
30/08/2023 17:15,776
30/08/2023 17:00,806
30/08/2023 16:45,755
30/08/2023 16:30,771
30/08/2023 16:15,796
30/08/2023 16:00,735
30/08/2023 15:45,784
30/08/2023 15:30,750
30/08/2023 15:15,798
30/08/2023 15:00,782
30/08/2023 14:45,855
30/08/2023 14:30,876
30/08/2023 14:15,736
30/08/2023 14:00,884
30/08/2023 13:45,883
30/08/2023 13:30,810
30/08/2023 13:15,810
30/08/2023 13:00,779
30/08/2023 12:45,778
30/08/2023 12:30,788
30/08/2023 12:15,790
30/08/2023 12:00,978
30/08/2023 11:45,855
30/08/2023 11:30,785
30/08/2023 11:15,753
30/08/2023 11:00,723
30/08/2023 10:45,846
30/08/2023 10:30,811
30/08/2023 10:15,769
30/08/2023 10:00,775
30/08/2023 9:30,743
29/08/2023 21:30,681
29/08/2023 21:00,770
29/08/2023 20:45,775
29/08/2023 20:30,729
29/08/2023 20:15,751
29/08/2023 20:00,832
29/08/2023 19:45,786
29/08/2023 19:30,716
29/08/2023 19:15,782
29/08/2023 18:30,760
29/08/2023 18:15,746
29/08/2023 18:00,828
29/08/2023 17:45,811
29/08/2023 17:30,798
29/08/2023 17:15,784
29/08/2023 17:00,742
29/08/2023 16:45,739
29/08/2023 16:15,865
29/08/2023 16:00,775
29/08/2023 15:45,738
29/08/2023 15:30,814
29/08/2023 15:15,984
29/08/2023 15:00,783
29/08/2023 14:45,941
29/08/2023 14:30,706
29/08/2023 14:15,805
29/08/2023 14:00,844
29/08/2023 13:45,728
29/08/2023 13:30,868
29/08/2023 13:15,900
29/08/2023 13:00,771
29/08/2023 12:45,770
29/08/2023 12:30,935
29/08/2023 12:15,876
29/08/2023 12:00,798
29/08/2023 11:45,733
29/08/2023 11:30,735
29/08/2023 11:15,798
29/08/2023 11:00,742
29/08/2023 10:45,829
29/08/2023 10:30,873
29/08/2023 10:15,795
28/08/2023 21:15,732
28/08/2023 21:00,747
28/08/2023 20:45,725
28/08/2023 20:30,749
28/08/2023 20:15,755
28/08/2023 20:00,807
28/08/2023 19:45,784
28/08/2023 19:00,738
28/08/2023 18:45,753
28/08/2023 18:30,862
28/08/2023 18:15,759
28/08/2023 18:00,768
28/08/2023 17:45,771
28/08/2023 17:30,796
28/08/2023 17:15,824
28/08/2023 17:00,752
28/08/2023 16:45,637
28/08/2023 16:30,931
28/08/2023 16:15,859
28/08/2023 16:00,749
28/08/2023 15:45,797
28/08/2023 15:30,788
28/08/2023 15:15,765
28/08/2023 15:00,763
28/08/2023 14:45,808
28/08/2023 14:30,828
28/08/2023 14:15,766
28/08/2023 14:00,741
28/08/2023 13:45,793
28/08/2023 13:30,883
28/08/2023 13:15,871
28/08/2023 13:00,832
28/08/2023 12:45,742
28/08/2023 12:30,785
28/08/2023 12:15,768
28/08/2023 12:00,729
28/08/2023 11:45,845
28/08/2023 11:30,711
28/08/2023 11:15,793
28/08/2023 11:00,766
28/08/2023 10:45,792
28/08/2023 10:30,729
28/08/2023 10:00,793
27/08/2023 19:15,733
27/08/2023 19:00,794
27/08/2023 18:45,750
27/08/2023 18:30,875
27/08/2023 18:15,895
27/08/2023 18:00,776
27/08/2023 17:45,864
27/08/2023 17:30,778
27/08/2023 17:15,782
27/08/2023 17:00,877
27/08/2023 16:45,881
27/08/2023 16:30,815
27/08/2023 16:15,769
27/08/2023 16:00,903
27/08/2023 15:45,942
27/08/2023 15:30,803
27/08/2023 15:15,855
27/08/2023 15:00,945
27/08/2023 14:45,817
27/08/2023 14:30,854
27/08/2023 14:15,872
27/08/2023 14:00,863
27/08/2023 13:45,775
27/08/2023 13:30,921
27/08/2023 13:15,963
27/08/2023 13:00,889
27/08/2023 12:45,802
27/08/2023 12:30,866
27/08/2023 12:15,750
27/08/2023 12:00,789
27/08/2023 11:45,778
27/08/2023 11:30,749
27/08/2023 11:15,714
27/08/2023 11:00,800
26/08/2023 21:00,745
26/08/2023 20:30,752
26/08/2023 20:15,807
26/08/2023 20:00,769
26/08/2023 19:45,923
26/08/2023 19:30,735
26/08/2023 19:15,754
26/08/2023 19:00,651
26/08/2023 18:45,758
26/08/2023 18:30,893
26/08/2023 18:15,790
26/08/2023 18:00,769
26/08/2023 17:45,901
26/08/2023 17:30,909
26/08/2023 17:15,868
26/08/2023 17:00,883
26/08/2023 16:45,766
26/08/2023 16:30,853
26/08/2023 16:15,735
26/08/2023 16:00,738
26/08/2023 15:45,784
26/08/2023 15:30,994
26/08/2023 15:15,911
26/08/2023 15:00,935
26/08/2023 14:45,749
26/08/2023 14:30,938
26/08/2023 14:15,1045
26/08/2023 14:00,835
26/08/2023 13:45,765
26/08/2023 13:30,889
26/08/2023 13:15,967
26/08/2023 13:00,883
26/08/2023 12:45,851
26/08/2023 12:30,749
26/08/2023 12:15,776
26/08/2023 12:00,826
26/08/2023 11:45,908
26/08/2023 11:30,815
26/08/2023 11:15,716
26/08/2023 11:00,838
26/08/2023 10:45,933
26/08/2023 10:30,807
26/08/2023 10:15,743
26/08/2023 10:00,766
25/08/2023 21:00,745
25/08/2023 20:45,755
25/08/2023 20:30,809
25/08/2023 20:15,793
25/08/2023 20:00,773
25/08/2023 19:45,753
25/08/2023 19:30,760
25/08/2023 19:15,810
25/08/2023 19:00,820
25/08/2023 18:45,809
25/08/2023 18:30,808
25/08/2023 18:15,754
25/08/2023 18:00,785
25/08/2023 17:30,762
25/08/2023 17:15,824
25/08/2023 17:00,807
25/08/2023 16:45,818
25/08/2023 16:30,762
25/08/2023 16:15,725
25/08/2023 16:00,762
25/08/2023 15:45,865
25/08/2023 15:30,834
25/08/2023 15:15,852
25/08/2023 15:00,832
25/08/2023 14:45,769
25/08/2023 14:30,729
25/08/2023 14:15,877
25/08/2023 14:00,761
25/08/2023 13:45,774
25/08/2023 13:30,978
25/08/2023 13:15,894
25/08/2023 13:00,833
25/08/2023 12:45,896
25/08/2023 12:15,768
25/08/2023 12:00,743
25/08/2023 11:45,898
25/08/2023 11:30,734
25/08/2023 11:15,960
25/08/2023 11:00,768
25/08/2023 10:45,841
25/08/2023 10:30,732
25/08/2023 10:15,746
25/08/2023 10:00,691
24/08/2023 21:00,740
24/08/2023 20:45,754
24/08/2023 20:30,775
24/08/2023 20:15,741
24/08/2023 20:00,751
24/08/2023 19:45,807
24/08/2023 19:30,753
24/08/2023 19:15,767
24/08/2023 19:00,837
24/08/2023 18:45,703
24/08/2023 18:30,902
24/08/2023 18:15,887
24/08/2023 18:00,762
24/08/2023 17:45,943
24/08/2023 17:30,750
24/08/2023 17:15,749
24/08/2023 17:00,766
24/08/2023 16:45,766
24/08/2023 16:30,799
24/08/2023 16:15,762
24/08/2023 16:00,834
24/08/2023 15:45,963
24/08/2023 15:30,820
24/08/2023 15:15,773
24/08/2023 15:00,769
24/08/2023 14:45,879
24/08/2023 14:30,751
24/08/2023 14:15,790
24/08/2023 14:00,878
24/08/2023 13:45,990
24/08/2023 13:30,781
24/08/2023 13:15,722
24/08/2023 13:00,758
24/08/2023 12:45,781
24/08/2023 12:30,814
24/08/2023 12:15,875
24/08/2023 12:00,770
24/08/2023 11:45,782
24/08/2023 11:30,839
24/08/2023 11:15,750
24/08/2023 11:00,765
24/08/2023 10:45,803
24/08/2023 10:30,729
23/08/2023 20:45,739
23/08/2023 20:30,808
23/08/2023 19:45,797
23/08/2023 19:30,762
23/08/2023 19:15,807
23/08/2023 19:00,1252
23/08/2023 18:30,713
23/08/2023 18:15,751
23/08/2023 18:00,738
23/08/2023 17:45,743
23/08/2023 17:30,782
23/08/2023 17:15,791
23/08/2023 17:00,742
23/08/2023 16:45,786
23/08/2023 16:30,817
23/08/2023 16:15,743
23/08/2023 16:00,729
23/08/2023 15:45,767
23/08/2023 15:15,870
23/08/2023 15:00,751
23/08/2023 14:45,763
23/08/2023 14:30,723
23/08/2023 14:15,729
23/08/2023 14:00,751
23/08/2023 13:45,777
23/08/2023 13:30,703
23/08/2023 13:15,859
23/08/2023 13:00,912
23/08/2023 12:45,829
23/08/2023 12:30,724
23/08/2023 12:15,804
23/08/2023 12:00,825
23/08/2023 11:45,803
23/08/2023 11:30,884
23/08/2023 11:15,711
23/08/2023 11:00,795
23/08/2023 10:45,762
23/08/2023 10:30,768
22/08/2023 21:00,725
22/08/2023 20:45,767
22/08/2023 20:30,746
22/08/2023 20:00,859
22/08/2023 19:45,850
22/08/2023 19:30,712
22/08/2023 19:00,835
22/08/2023 18:45,817
22/08/2023 18:30,816
22/08/2023 18:15,773
22/08/2023 18:00,762
22/08/2023 17:45,798
22/08/2023 17:30,785
22/08/2023 16:45,800
22/08/2023 16:30,773
22/08/2023 16:15,767
22/08/2023 16:00,791
22/08/2023 15:30,896
22/08/2023 15:15,879
22/08/2023 15:00,863
22/08/2023 14:45,740
22/08/2023 14:30,820
22/08/2023 14:15,756
22/08/2023 14:00,837
22/08/2023 13:45,784
22/08/2023 13:30,805
22/08/2023 13:15,808
22/08/2023 13:00,866
22/08/2023 12:45,775
22/08/2023 12:30,756
22/08/2023 12:15,838
22/08/2023 12:00,824
22/08/2023 11:45,872
22/08/2023 11:30,779
22/08/2023 11:15,746
22/08/2023 11:00,851
22/08/2023 10:45,660
22/08/2023 10:30,799
22/08/2023 10:15,759
21/08/2023 21:15,703
21/08/2023 21:00,807
21/08/2023 20:45,774
21/08/2023 20:15,751
21/08/2023 19:45,777
21/08/2023 19:30,762
21/08/2023 19:00,672
21/08/2023 18:45,809
21/08/2023 18:30,783
21/08/2023 18:15,807
21/08/2023 18:00,742
21/08/2023 17:30,864
21/08/2023 17:15,853
21/08/2023 17:00,827
21/08/2023 16:45,771
21/08/2023 16:30,782
21/08/2023 16:15,822
21/08/2023 16:00,729
21/08/2023 15:45,779
21/08/2023 15:15,767
21/08/2023 15:00,953
21/08/2023 14:45,782
21/08/2023 14:30,798
21/08/2023 14:15,886
21/08/2023 14:00,744
21/08/2023 13:45,704
21/08/2023 13:30,778
21/08/2023 13:15,695
21/08/2023 13:00,776
21/08/2023 12:45,749
21/08/2023 12:30,766
21/08/2023 12:15,746
21/08/2023 12:00,815
21/08/2023 11:45,729
21/08/2023 11:30,733
21/08/2023 11:15,790
21/08/2023 11:00,784
21/08/2023 10:45,777
21/08/2023 10:30,757
21/08/2023 10:15,744
21/08/2023 10:00,755
20/08/2023 19:15,753
20/08/2023 18:45,768
20/08/2023 18:30,751
20/08/2023 18:15,804
20/08/2023 18:00,739
20/08/2023 17:45,1018
20/08/2023 17:30,810
20/08/2023 17:15,1096
20/08/2023 17:00,780
20/08/2023 16:45,885
20/08/2023 16:30,870
20/08/2023 16:15,842
20/08/2023 16:00,952
20/08/2023 15:45,902
20/08/2023 15:30,1030
20/08/2023 15:15,937
20/08/2023 15:00,1010
20/08/2023 14:45,795
20/08/2023 14:30,957
20/08/2023 14:15,917
20/08/2023 14:00,841
20/08/2023 13:45,872
20/08/2023 13:30,908
20/08/2023 13:15,837
20/08/2023 13:00,822
20/08/2023 12:45,991
20/08/2023 12:30,947
20/08/2023 12:15,1004
20/08/2023 12:00,836
20/08/2023 11:45,762
20/08/2023 11:30,788
20/08/2023 11:15,707
20/08/2023 11:00,729
19/08/2023 20:45,798
19/08/2023 20:30,840
19/08/2023 20:15,728
19/08/2023 19:45,771
19/08/2023 19:30,758
19/08/2023 19:15,813
19/08/2023 19:00,798
19/08/2023 18:45,690
19/08/2023 18:30,983
19/08/2023 18:15,773
19/08/2023 18:00,888
19/08/2023 17:45,786
19/08/2023 17:30,905
19/08/2023 17:15,855
19/08/2023 17:00,1197
19/08/2023 16:45,833
19/08/2023 16:30,962
19/08/2023 16:15,748
19/08/2023 16:00,769
19/08/2023 15:45,788
19/08/2023 15:30,1030
19/08/2023 15:15,662
19/08/2023 15:00,811
19/08/2023 14:45,899
19/08/2023 14:30,799
19/08/2023 14:15,962
19/08/2023 14:00,831
19/08/2023 13:45,897
19/08/2023 13:30,880
19/08/2023 13:15,767
19/08/2023 13:00,891
19/08/2023 12:45,824
19/08/2023 12:30,793
19/08/2023 12:15,898
19/08/2023 12:00,883
19/08/2023 11:45,771
19/08/2023 11:30,806
19/08/2023 11:15,945
19/08/2023 11:00,779
19/08/2023 10:45,800
19/08/2023 10:30,749
19/08/2023 10:00,743
18/08/2023 21:15,755
18/08/2023 21:00,764
18/08/2023 20:45,750
18/08/2023 20:30,744
18/08/2023 20:15,923
18/08/2023 20:00,839
18/08/2023 19:45,834
18/08/2023 19:30,804
18/08/2023 19:15,755
18/08/2023 19:00,790
18/08/2023 18:45,802
18/08/2023 18:30,796
18/08/2023 18:15,779
18/08/2023 18:00,835
18/08/2023 17:45,881
18/08/2023 17:30,857
18/08/2023 17:15,793
18/08/2023 17:00,1015
18/08/2023 16:45,788
18/08/2023 16:30,1060
18/08/2023 16:15,826
18/08/2023 16:00,751
18/08/2023 15:45,782
18/08/2023 15:30,792
18/08/2023 15:15,841
18/08/2023 15:00,861
18/08/2023 14:45,841
18/08/2023 14:30,903
18/08/2023 14:15,791
18/08/2023 14:00,709
18/08/2023 13:45,824
18/08/2023 13:30,789
18/08/2023 13:15,875
18/08/2023 13:00,765
18/08/2023 12:45,857
18/08/2023 12:30,798
18/08/2023 12:15,707
18/08/2023 12:00,700
18/08/2023 11:45,807
18/08/2023 11:30,765
18/08/2023 11:15,800
18/08/2023 11:00,746
18/08/2023 10:45,840
18/08/2023 10:30,729
18/08/2023 10:15,725
17/08/2023 21:00,962
17/08/2023 20:45,781
17/08/2023 20:30,767
17/08/2023 20:00,758
17/08/2023 19:45,838
17/08/2023 19:30,786
17/08/2023 18:45,874
17/08/2023 18:30,705
17/08/2023 18:15,765
17/08/2023 18:00,869
17/08/2023 17:45,817
17/08/2023 17:30,810
17/08/2023 17:15,815
17/08/2023 17:00,822
17/08/2023 16:45,823
17/08/2023 16:30,761
17/08/2023 16:15,729
17/08/2023 16:00,636
17/08/2023 15:45,871
17/08/2023 15:30,816
17/08/2023 15:15,757
17/08/2023 15:00,842
17/08/2023 14:45,828
17/08/2023 14:30,718
17/08/2023 14:15,817
17/08/2023 14:00,896
17/08/2023 13:45,832
17/08/2023 13:30,847
17/08/2023 13:15,845
17/08/2023 13:00,768
17/08/2023 12:45,766
17/08/2023 12:30,897
17/08/2023 12:15,787
17/08/2023 12:00,781
17/08/2023 11:45,788
17/08/2023 11:30,762
17/08/2023 11:15,797
17/08/2023 11:00,855
17/08/2023 10:45,878
17/08/2023 10:30,760
17/08/2023 10:15,711
16/08/2023 20:45,756
16/08/2023 20:15,846
16/08/2023 20:00,809
16/08/2023 19:45,827
16/08/2023 19:30,755
16/08/2023 19:15,803
16/08/2023 19:00,760
16/08/2023 18:45,742
16/08/2023 18:30,762
16/08/2023 18:15,763
16/08/2023 18:00,840
16/08/2023 17:45,759
16/08/2023 17:30,766
16/08/2023 17:15,804
16/08/2023 17:00,881
16/08/2023 16:30,749
16/08/2023 16:15,833
16/08/2023 16:00,824
16/08/2023 15:45,662
16/08/2023 15:30,840
16/08/2023 15:15,841
16/08/2023 15:00,725
16/08/2023 14:45,830
16/08/2023 14:30,797
16/08/2023 14:15,734
16/08/2023 14:00,768
16/08/2023 13:45,769
16/08/2023 13:30,769
16/08/2023 13:15,856
16/08/2023 13:00,762
16/08/2023 12:45,835
16/08/2023 12:30,838
16/08/2023 12:15,858
16/08/2023 12:00,702
16/08/2023 11:45,872
16/08/2023 11:30,756
16/08/2023 11:15,693
16/08/2023 11:00,673
16/08/2023 10:30,728
16/08/2023 10:15,745
16/08/2023 10:00,733
15/08/2023 20:30,977
15/08/2023 20:15,829
15/08/2023 20:00,771
15/08/2023 19:45,750
15/08/2023 19:30,902
15/08/2023 19:15,763
15/08/2023 19:00,810
15/08/2023 18:45,874
15/08/2023 18:30,812
15/08/2023 18:15,795
15/08/2023 18:00,799
15/08/2023 17:45,762
15/08/2023 17:30,848
15/08/2023 17:15,836
15/08/2023 17:00,689
15/08/2023 16:45,773
15/08/2023 16:30,811
15/08/2023 16:15,836
15/08/2023 16:00,803
15/08/2023 15:45,775
15/08/2023 15:30,773
15/08/2023 15:15,797
15/08/2023 15:00,787
15/08/2023 14:45,742
15/08/2023 14:30,806
15/08/2023 14:15,835
15/08/2023 14:00,816
15/08/2023 13:45,917
